feat_0,feat_1,target
1.2669456334000708,5.1415961481523915,0
2.220410708722873,1.5392999608287419,1
1.0847332765343365,4.568501091169911,0
1.4356517695107667,4.718349505988553,0
2.002875179448419,4.900573685071253,0
2.5372326804167953,0.9186136600301281,1
-1.9551519824158352,1.7071976011760532,1
-1.6281812805228075,4.152804309980394,1
-1.3438402408518564,3.9527749398294096,1
-1.2923208420159746,2.9169062576671645,1
-2.3917447076242326,3.2254245326933324,1
1.874356926126905,4.33623391724539,0
-1.6960992745323722,3.244309305559611,1
4.124746658120779,-0.21166766753814303,1
-0.03393744955055733,4.0286134474910025,0
-2.3386814900972333,3.167667635753432,1
2.2861191783817554,0.24545588150862108,1
1.4264973819056204,1.648647581264946,1
2.602657215505233,0.9897688156130153,1
2.2288520523166384,0.6869763941663996,1
-1.0696157302476454,2.6544600229389825,1
-2.2283504504401455,4.153636584463728,1
0.8961886034440467,0.8321754495211324,1
1.2486358567524993,5.123516072682731,0
-1.8822760801860177,2.940856651338795,1
-2.6773975973378024,4.020005414526388,1
-0.9813686697900112,3.2746637387182176,1
1.952288368277006,0.6401622043292652,1
-2.094733210212233,3.396204530424657,1
0.9728809156119618,5.527155088796778,0
-1.369452570710239,3.114532217922739,1
0.9917018253228149,1.614048059945068,1
3.4956931033025853,2.1747877752753353,1
-1.438552767489787,2.5119072009100103,1
2.1151560755978913,0.35945156155576774,1
-2.628921601373807,3.0584691469491463,1
-0.6946258595458181,3.58654122197563,1
-2.1880123697323843,4.4916737769732205,1
-1.8931036445987957,2.052112105586738,1
-1.300600252902815,3.8640109368679196,1
1.1589873876932777,-0.20669208781332582,1
-2.474364825541012,2.168917695723704,1
-0.8916938866714086,2.971813676008355,1
1.4046191134583055,3.36473961954026,0
-2.2023246561884102,3.170075631049426,1
-1.2344707176131466,2.1802036364559556,1
2.7349515807818747,-1.0095204747974398,1
0.7745395064111704,5.184525183344176,0
0.04293048332300409,4.561236135092598,0
2.192120802660911,4.011303222182204,0
2.711391077539412,0.5015702613879713,1
1.0296542555995245,4.120744103981754,0
0.254281068728768,3.336583365458067,0
1.1140091416076439,4.982523937905222,0
0.7719839246229911,3.770742779180254,0
0.4586783883622174,2.4947625532043487,0
0.3233177494919883,5.174110896566998,0
1.5584845259756657,0.7912617979770273,1
1.6543911537242968,3.792537360557818,0
1.6068460134928158,3.2496493813484193,0
-1.1560513574256053,2.5649012616988793,1
0.35421838038234943,4.208720437597809,0
2.0393291005691094,2.0623984398512083,1
1.8329289139048814,3.707927501109874,0
0.7093671696806885,3.4295230742973777,0
0.013640943024426644,4.6544818899743525,0
1.6381472311594694,4.162818147150469,0
1.717596543044777,0.6995282976387422,1
2.220417721411205,4.3794199288787,0
0.30002584901564644,5.815796503307904,0
1.010290033368091,0.7309027716228951,1
-2.998798047069034,1.786664984692913,1
1.0251119601096417,0.364638360430359,1
0.5157218137707384,4.982005174442525,0
1.4116490836784448,1.0063491001155926,1
2.789517304115297,0.3975628733175023,1
-1.1574442422661004,1.8917797779141923,1
-0.6696477317677412,4.735808288921381,0
-1.0657399296063474,2.9462392709736354,1
1.9183156954013674,0.6470627051501137,1
1.7682704544966237,1.0804435545288715,1
2.1022355877106014,3.9106822027261354,0
2.5856811755927565,1.4426766511207658,1
-1.41723280379329,2.3130834221591887,1
1.0523238211328925,4.334677696605783,0
0.6436475044660211,5.194854951692328,0
-1.8308401413446398,2.6400363025592797,1
2.0989223903678624,0.9262502123617216,1
2.7600792412208923,0.5887789872274239,1
-2.827224384854164,1.8292840569973983,1
-0.9676984337516298,1.7032145465926285,1
2.2963496202814677,1.5792404683221748,1
2.0152627798243428,0.8536487215203657,1
-1.6080777657052454,3.5588872800769886,1
-2.7700495089045534,2.1826305966614075,1
3.739878133761761,1.1183053496822808,1
1.352867247163976,1.8701623096891276,1
0.9777225938900516,5.0225477326440675,0
-1.312927544615306,3.0718346291090457,1
2.014363880068334,0.8179433947129133,1
1.6562240974197904,5.119941229133175,0
-2.542399287473099,3.202305064808238,1
2.3014157666432604,1.439644734823921,1
2.4349459781604565,1.3680524110990175,1
-1.6585155435999053,2.9682953990099294,1
-2.0310878966981694,2.9688997704144175,1
-2.2300179401532922,3.242706879779711,1
3.033110055830542,0.6965791318732366,1
-1.2010287159581856,3.8818136907794623,1
0.7426164062990002,4.289696954734114,0
1.1773746128586922,-0.1455400505586122,1
1.4943816501694653,1.697468210769867,1
2.930880017660053,0.29200635434653777,1
2.4009806131417877,1.0492261445255893,1
2.194564448838018,0.4066940251569138,1
-1.812636670384158,2.7169916276876283,1
-0.36780934815489763,3.89466907686088,1
-0.7519224104990988,3.3057960796289816,1
-2.6385560681880103,3.4863009305805637,1
1.138152573024661,3.31420194987268,0
-1.055150042260383,3.114030115584042,1
-1.127761129950805,2.836682901382144,1
-1.9337717409838069,2.4911227225174484,1
0.08087536444081878,3.5738317053546265,0
1.3778994174104302,3.6199750787539346,0
1.7860167795784676,3.945260339437309,0
0.3831771599230255,4.541430425816786,0
1.9823322096952256,0.03799990771667772,1
1.895988236846008,0.6232648337921639,1
0.8905815643299624,1.0307954984208694,1
1.8185675551820397,3.7816836973615144,0
1.1102856889632333,4.920145166872367,0
-1.8018324547990123,3.3468294349149397,1
1.1526025955394161,5.010823065377995,0
-0.9858433481356023,3.977855364268321,1
-1.3127939016496384,2.9088729863266476,1
1.7340814485231606,0.31801115864996843,1
1.2549828912127854,0.37710163969989086,1
0.7833007043541051,3.8069777513555683,0
0.6449174306947599,4.161287857416956,0
1.7351366835265873,1.5438921053540604,1
-1.646685579083754,3.4248769702454727,1
-1.902463943888634,2.791233524191451,1
-2.104900505496015,3.053514232728156,1
0.7271040334137306,6.08194946197981,0
-0.2817451522304377,3.7422101072368226,0
1.6967409880816613,1.0927419220535275,1
-1.2567646615557009,4.420602982839846,1
-0.8169077912535269,2.5142849188914935,1
1.5358398142844312,0.8664035007190061,1
0.89885672658075,4.0010849424434785,0
1.6911273987635091,4.7998740186256885,0
-1.206543951185695,2.502319373129194,1
0.8643122271165651,3.7214170821964028,0
0.8314375052317149,4.919912565904937,0
2.155079430673095,1.5191255186246928,1
-1.4070948262744438,2.100490645489503,1
3.406616273986697,0.7138123558763732,1
0.9388908077052786,4.459103028554525,0
-0.012871312995182294,4.578347221556691,1
0.7964723622467851,0.40895248494154357,1
1.857191107534987,1.3798046829425297,1
0.12501647202439248,4.402257659763962,0
1.4730585559887444,-0.08993637233654883,1
3.204606844549273,1.0126818080648885,1
-2.425254701947545,2.6081000235433116,1
0.7286134519922429,4.376539101498267,0
0.7964612904141533,4.509217305803266,0
0.44092269846065324,4.698588384092239,0
1.970123729624286,1.4827270129051628,1
2.3637512647872394,2.589885157255855,1
1.6474913906994741,5.633032043461937,0
-2.2117879068325363,3.5900718195982098,1
0.567984153882666,2.068322841089233,1
-2.0755117811977684,3.4678733935139627,1
0.9331315970795419,4.228673634044568,0
