feat_0,feat_1,target
0.6919407102210033,3.2769310818609005,0
1.3107792316949995,5.952147667129269,0
3.5819947429558727,6.801697236278875,0
3.675010877489912,0.5605194187457567,1
2.434740749843467,6.243660500766264,0
3.936808665677851,-2.0193849730704314,1
1.7693732856676079,-0.6557156404845479,1
2.8690699578623775,0.4565171401812548,1
3.4389661443611055,3.357474662377638,0
4.528508997775474,3.3984851025601626,1
-0.04176004126941901,-1.3556521481983128,1
1.2831608661618947,2.9427411644803922,0
1.600614338607174,0.6936341624744844,1
0.38051914661896546,1.8678639969291093,1
-2.169720765573552,6.639039590796695,0
2.064804168795361,1.4134358297944887,1
3.9794316113124655,3.3436072909277597,0
1.2577945915982578,2.514531109228203,1
0.5121493064815885,3.399401485909653,1
2.5939478299186747,3.0265210210960305,1
0.28498382971065706,4.169049194103936,0
2.8497169337768478,1.2507390347011182,1
-2.506745611343959,2.6212218672599352,0
2.4810888986016715,6.809187513183678,0
1.6386433478922497,-0.16186781725252675,1
2.0800245902663326,2.4255594978491732,1
-1.5280777383040216,-0.5388967316856772,1
1.6451256103983987,4.790868387277124,0
4.3807453016269795,1.439066620257579,1
1.7624129393410568,-1.304924896287703,1
1.9947513130464238,1.1424391373634244,1
-3.2761505720371655,3.277291251049925,0
3.8087744478042835,2.207772458374036,1
3.891470088029866,1.2802128043833882,1
0.2920438822065615,5.566307631694031,0
1.599320235334283,0.23948313008839262,1
1.7368463865665185,0.4444128629557899,1
-0.15264334554885628,4.10609865639294,0
1.8794144802186832,2.648212092187305,1
1.1762250894027861,3.2583321292062926,1
2.6350353162091626,2.1148014239644204,1
3.5645228964284126,-2.864146848612338,1
0.30609146475542903,3.21699997441905,0
3.5081752140731113,5.190003699517103,0
1.2939445295348646,1.5462079011648235,1
2.1462230818211423,0.2764250994028713,1
3.6458530488333283,2.0268655336622183,1
1.4871994248572187,0.2627931909457487,1
0.5883789749490055,2.7902067224445957,0
0.5327398890814137,1.7507133217897968,1
1.4125109083409886,3.1481614178759956,1
2.0466096110457412,5.394824197808813,0
5.053458449560418,-3.156724398316455,1
-0.40609467567628643,3.918444668180321,0
0.37543610565925667,1.5557812067416346,0
2.3420953198784815,7.613922527507258,0
-1.7468512047068177,2.7955797263118214,0
1.845067392945551,2.718543729161229,1
-1.590154651769613,3.832221961485103,0
4.22215254199358,7.132371638992531,0
5.670014856704085,5.324550622098829,0
2.7997513588865797,2.3682219479120796,0
0.0015613189224046309,-0.7720788965710166,1
3.8246230645997805,3.810453904685141,0
2.7941760743585298,3.699219007564605,0
2.108414226864709,-0.004955258094800463,0
2.93793351609494,3.2822317655399713,0
-0.19543360038344826,0.5520255676825707,0
1.7263502017580277,1.6411876327407928,1
1.4969333086653074,6.002342072783911,0
1.3860930333742703,3.2408375959417723,0
0.6965531086957777,-0.9016907665836247,1
-0.28286851387313483,-0.021818728602152948,1
2.1499994199976786,5.658129911668331,0
0.2299526241616403,0.4012528287609766,1
1.2926938587123713,3.34696488809021,1
1.928800027950412,5.3622015719133245,0
1.0742306391609735,4.023895886049047,1
-1.280536577547863,-0.4072072348038631,1
0.8754852777861941,-1.556862804739862,1
1.6406292492371073,-1.1512749977154693,1
1.2493941012401089,2.6842909076622306,0
0.7592694024236684,1.499735945202981,1
3.1407985903871927,2.030569653523284,1
0.5210988227434697,4.6661869758512555,0
1.3843668583509168,4.47405832120245,0
2.228169464830157,3.64758161169256,0
-1.953432535395955,4.6685038896264,0
5.606345013645727,2.4068846186217856,0
1.5209609627315146,1.710568312385726,1
-0.5694856832367294,1.8645503632324427,0
1.8414677082648032,-2.1929018172328618e-05,1
2.3658451423723763,5.403033871104329,0
1.3926507778768893,0.5917970257827161,1
2.8077053768715325,5.682639777761079,0
6.086557718900851,4.424729935679822,0
4.144023091407508,-3.0115541583485874,1
0.33317316025637034,1.3594886196990619,1
2.0743084698303655,-2.354688116440624,1
1.1990626422161796,2.8093241065957466,0
3.651691409456287,0.30213203781820985,1
-1.5119242540996742,5.665674315687534,0
